team,season,winperc,winperc_lag1,winperc_avg3,gp_lag1,toi_lag1,w_lag1,l_lag1,otl_lag1,row_lag1,points_lag1,point_p_lag1,cf_lag1,ca_lag1,cf_p_lag1,ff_lag1,fa_lag1,ff_p_lag1,sf_lag1,sa_lag1,sf_p_lag1,gf_lag1,ga_lag1,gf_p_lag1,x_gf_lag1,x_ga_lag1,x_gf_p_lag1,scf_lag1,sca_lag1,scf_p_lag1,scsf_lag1,scsa_lag1,scsf_p_lag1,scgf_lag1,scga_lag1,scgf_p_lag1,scsh_lag1,scsv_lag1,hdcf_lag1,hdca_lag1,hdcf_p_lag1,hdsf_lag1,hdsa_lag1,hdsf_p_lag1,hdgf_lag1,hdga_lag1,hdgf_p_lag1,hdsh_lag1,hdsv_lag1,mdcf_lag1,mdca_lag1,mdcf_p_lag1,mdsf_lag1,mdsa_lag1,mdsf_p_lag1,mdgf_lag1,mdga_lag1,mdgf_p_lag1,mdsh_lag1,mdsv_lag1,ldcf_lag1,ldca_lag1,ldcf_p_lag1,ldsf_lag1,ldsa_lag1,ldsf_p_lag1,ldgf_lag1,ldga_lag1,ldgf_p_lag1,ldsh_lag1,ldsv_lag1,sh_lag1,sv_lag1,pdo_lag1,gp_avg3,toi_avg3,w_avg3,l_avg3,otl_avg3,row_avg3,points_avg3,point_p_avg3,cf_avg3,ca_avg3,cf_p_avg3,ff_avg3,fa_avg3,ff_p_avg3,sf_avg3,sa_avg3,sf_p_avg3,gf_avg3,ga_avg3,gf_p_avg3,x_gf_avg3,x_ga_avg3,x_gf_p_avg3,scf_avg3,sca_avg3,scf_p_avg3,scsf_avg3,scsa_avg3,scsf_p_avg3,scgf_avg3,scga_avg3,scgf_p_avg3,scsh_avg3,scsv_avg3,hdcf_avg3,hdca_avg3,hdcf_p_avg3,hdsf_avg3,hdsa_avg3,hdsf_p_avg3,hdgf_avg3,hdga_avg3,hdgf_p_avg3,hdsh_avg3,hdsv_avg3,mdcf_avg3,mdca_avg3,mdcf_p_avg3,mdsf_avg3,mdsa_avg3,mdsf_p_avg3,mdgf_avg3,mdga_avg3,mdgf_p_avg3,mdsh_avg3,mdsv_avg3,ldcf_avg3,ldca_avg3,ldcf_p_avg3,ldsf_avg3,ldsa_avg3,ldsf_p_avg3,ldgf_avg3,ldga_avg3,ldgf_p_avg3,ldsh_avg3,ldsv_avg3,sh_avg3,sv_avg3,pdo_avg3
Montreal Canadiens,1819,0.536585366,0.353658537,0.463414634,82,3976.5167,29,40,13,27,71,0.433,3945,3862,50.53,2825,2785,50.36,2075,2024,50.62,130,158,45.14,161.6,152.56,51.44,1751,1694,50.83,1044,959,52.12,113,133,45.93,10.82,86.13,768,674,53.26,556,477,53.82,86,97,46.99,15.47,79.66,983,1020,49.08,488,482,50.31,27,36,42.86,5.53,92.53,1827,1766,50.85,942,946,49.89,16,25,39.02,1.7,97.36,6.27,92.19,0.985,82,3971.533367,38,34.66666667,9.333333333,34.66666667,85.33333333,0.520333333,3860.333333,3632.666667,51.53333333,2782,2636.333333,51.35666667,2031,1936,51.20666667,143.3333333,146.3333333,49.51666667,157.3533333,144.7933333,52.09333333,1672,1607,50.98666667,998,945.6666667,51.33,124.3333333,123,50.44,12.5,87.01333333,734.3333333,654,52.87333333,536.6666667,475.3333333,53.01666667,83,81.66666667,50.97333333,15.45333333,82.87333333,937.6666667,953,49.60333333,461.3333333,470.3333333,49.49666667,41.33333333,41.33333333,49.17,9.08,91.19333333,1808.666667,1679,51.88333333,958.3333333,899.6666667,51.6,18.33333333,23.33333333,44.41666667,1.906666667,97.42333333,7.066666667,92.44333333,0.995333333
Montreal Canadiens,1920,0.436619718,0.536585366,0.487804878,82,3985.95,44,30,8,41,96,0.585,4358,3694,54.12,3135,2736,53.4,2303,2016,53.32,188,163,53.56,175.29,148.72,54.1,1936,1678,53.57,1168,1009,53.65,158,147,51.8,13.53,85.43,806,701,53.48,595,506,54.04,108,92,54,18.15,81.82,1130,977,53.63,573,503,53.25,50,55,47.62,8.73,89.07,2001,1664,54.6,1017,904,52.94,29,16,64.44,2.85,98.23,8.16,91.91,1.001,82,3994.944467,40,32,10,37.33333333,90,0.548666667,4081,3705,52.39666667,2932.333333,2698.333333,52.06333333,2139.333333,1983.333333,51.86333333,157.3333333,150,51.04,164.9933333,146.6233333,52.94333333,1793.666667,1636.666667,52.27,1071,965,52.56333333,134,126.6666667,51.48,12.48,86.92333333,773.3333333,670.6666667,53.56,564.6666667,482.3333333,53.92666667,93.66666667,82,53.80333333,16.54666667,83.06666667,1020.333333,966,51.32666667,506.3333333,482.6666667,51.09666667,40.33333333,44.66666667,47.01666667,7.956666667,90.77,1889.666667,1710.333333,52.47666667,980.6666667,919,51.61333333,22.66666667,23.33333333,49.23,2.296666667,97.46333333,7.326666667,92.45,0.998
Montreal Canadiens,2021,0.428571429,0.436619718,0.442287874,71,3474.15,31,31,9,27,71,0.5,3653,3058,54.43,2680,2307,53.74,1963,1710,53.44,147,142,50.87,150.73,128.1,54.06,1677,1396,54.57,993,853,53.79,125,118,51.44,12.59,86.17,695,576,54.68,523,441,54.25,88,80,52.38,16.83,81.86,982,820,54.5,470,412,53.29,37,38,49.33,7.87,90.78,1681,1382,54.88,865,747,53.66,22,24,47.83,2.54,96.79,7.49,91.7,0.992,78.33333333,3812.205567,34.66666667,33.66666667,10,31.66666667,79.33333333,0.506,3985.333333,3538,53.02666667,2880,2609.333333,52.5,2113.666667,1916.666667,52.46,155,154.3333333,49.85666667,162.54,143.1266667,53.2,1788,1589.333333,52.99,1068.333333,940.3333333,53.18666667,132,132.6666667,49.72333333,12.31333333,85.91,756.3333333,650.3333333,53.80666667,558,474.6666667,54.03666667,94,89.66666667,51.12333333,16.81666667,81.11333333,1031.666667,939,52.40333333,510.3333333,465.6666667,52.28333333,38,43,46.60333333,7.376666667,90.79333333,1836.333333,1604,53.44333333,941.3333333,865.6666667,52.16333333,22.33333333,21.66666667,50.43,2.363333333,97.46,7.306666667,91.93333333,0.992666667
Montreal Canadiens,2122,0.268292683,0.428571429,0.467258838,56,2733.8833,24,21,11,23,59,0.527,2699,2253,54.5,1958,1686,53.73,1414,1193,54.24,106,103,50.72,105.26,93.82,52.87,1290,1065,54.78,715,610,53.96,92,95,49.2,12.87,84.43,468,434,51.88,338,311,52.08,64,60,51.61,18.93,80.71,822,631,56.57,377,299,55.77,28,35,44.44,7.43,88.29,1231,1001,55.15,644,512,55.71,14,8,63.64,2.17,98.44,7.5,91.37,0.989,69.66666667,3397.994433,33,27.33333333,9.333333333,30.33333333,75.33333333,0.537333333,3570,3001.666667,54.35,2591,2243,53.62333333,1893.333333,1639.666667,53.66666667,147,136,51.71666667,143.76,123.5466667,53.67666667,1634.333333,1379.666667,54.30666667,958.6666667,824,53.8,125,120,50.81333333,12.99666667,85.34333333,656.3333333,570.3333333,53.34666667,485.3333333,419.3333333,53.45666667,86.66666667,77.33333333,52.66333333,17.97,81.46333333,978,809.3333333,54.9,473.3333333,404.6666667,54.10333333,38.33333333,42.66666667,47.13,8.01,89.38,1637.666667,1349,54.87666667,842,721,54.10333333,21.66666667,16,58.63666667,2.52,97.82,7.716666667,91.66,0.994
Montreal Canadiens,2223,0.37804878,0.268292683,0.377827943,82,3928.1333,22,49,11,19,55,0.335,3422,3871,46.92,2532,2927,46.38,1902,2167,46.74,154,195,44.13,155.42,183.32,45.88,1680,2037,45.2,974,1216,44.47,129,168,43.43,13.24,86.18,702,842,45.47,495,613,44.68,72,122,37.11,14.55,80.1,978,1195,45.01,479,603,44.27,57,46,55.34,11.9,92.37,1505,1592,48.6,826,847,49.37,25,26,49.02,3.03,96.93,8.1,91,0.991,69.66666667,3378.7222,25.66666667,33.66666667,10.33333333,23,61.66666667,0.454,3258,3060.666667,51.95,2390,2306.666667,51.28333333,1759.666667,1690,51.47333333,135.6666667,146.6666667,48.57333333,137.1366667,135.08,50.93666667,1549,1499.333333,51.51666667,894,893,50.74,115.3333333,127,48.02333333,12.9,85.59333333,621.6666667,617.3333333,50.67666667,452,455,50.33666667,74.66666667,87.33333333,47.03333333,16.77,80.89,927.3333333,882,52.02666667,442,438,51.11,40.66666667,39.66666667,49.70333333,9.066666667,90.48,1472.333333,1325,52.87666667,778.3333333,702,52.91333333,20.33333333,19.33333333,53.49666667,2.58,97.38666667,7.696666667,91.35666667,0.990666667
Montreal Canadiens,2324,0.365853659,0.37804878,0.358304297,82,3947.7167,31,45,6,26,68,0.415,3359,4022,45.51,2432,2903,45.59,1769,2095,45.78,162,200,44.75,152.52,196.28,43.73,1606,2092,43.43,899,1187,43.1,133,181,42.36,14.79,84.75,657,899,42.22,454,625,42.08,80,126,38.83,17.62,79.84,949,1193,44.3,445,562,44.19,53,55,49.07,11.91,90.21,1490,1696,46.77,773,821,48.49,29,19,60.42,3.75,97.69,9.16,90.45,0.996,73.33333333,3536.577767,25.66666667,38.33333333,9.333333333,22.66666667,60.66666667,0.425666667,3160,3382,48.97666667,2307.333333,2505.333333,48.56666667,1695,1818.333333,48.92,140.6666667,166,46.53333333,137.7333333,157.8066667,47.49333333,1525.333333,1731.333333,47.80333333,862.6666667,1004.333333,47.17666667,118,148,44.99666667,13.63333333,85.12,609,725,46.52333333,429,516.3333333,46.28,72,102.6666667,42.51666667,17.03333333,80.21666667,916.3333333,1006.333333,48.62666667,433.6666667,488,48.07666667,46,45.33333333,49.61666667,10.41333333,90.29,1408.666667,1429.666667,50.17333333,747.6666667,726.6666667,51.19,22.66666667,17.66666667,57.69333333,2.983333333,97.68666667,8.253333333,90.94,0.992
Nashville Predators,1415,0.573170732,0.463414634,0.528455285,82,4001.9333,38,32,12,36,88,0.537,3420,3640,48.44,2600,2670,49.34,1911,1914,49.96,152,172,46.91,139.57,132.8,51.24,1502,1485,50.28,955,919,50.96,131,146,47.29,13.72,84.11,607,535,53.15,465,402,53.63,99,91,52.11,21.29,77.36,895,950,48.51,490,517,48.66,32,55,36.78,6.53,89.36,1594,1758,47.55,868,919,48.57,21,25,45.65,2.42,97.28,7.95,91.01,0.99,82,3967.783333,43.33333333,28.33333333,10.33333333,39,97,0.591666667,3338.666667,3612,48.04333333,2527.333333,2706.666667,48.29,1862.666667,1967.333333,48.63333333,152.6666667,150.3333333,50.55333333,140.8833333,141.4033333,49.93333333,1507.666667,1576.666667,48.9,947.3333333,981.3333333,49.14333333,127.6666667,127.6666667,50.18,13.48,86.88333333,606,591.3333333,50.66,474,447.6666667,51.44666667,92,85,52.05,19.50666667,80.79333333,901.6666667,985.3333333,47.81333333,473.3333333,533.6666667,46.99333333,35.66666667,42.66666667,46.08,7.56,91.96,1526.333333,1671.333333,47.76333333,834.6666667,911,47.81,24.33333333,22,52.48666667,2.933333333,97.58666667,8.2,92.34333333,1.005333333
Nashville Predators,1516,0.5,0.573170732,0.540650407,82,3951.5,47,25,10,41,104,0.634,3858,3446,52.82,2841,2520,52.99,2055,1817,53.07,166,126,56.85,152.26,126.47,54.63,1674,1400,54.46,1008,839,54.57,134,103,56.54,13.29,87.72,612,535,53.36,452,396,53.3,94,66,58.75,20.8,83.33,1062,865,55.11,556,443,55.66,40,37,51.95,7.19,91.65,1878,1708,52.37,1013,909,52.71,32,23,58.18,3.16,97.47,8.08,93.07,1.011,82,3985.883333,44.33333333,27.66666667,10,40,98.66666667,0.601666667,3511,3607,49.27666667,2638,2656,49.81,1928,1916.666667,50.13666667,157.3333333,149.3333333,51.47333333,144.63,134.9,51.76333333,1570.666667,1511.666667,50.98333333,974.6666667,917,51.57,130,126,51.01333333,13.34,86.28,618,556.3333333,52.65666667,477.3333333,418.3333333,53.30333333,93.66666667,82.33333333,53.43333333,19.72666667,80.33333333,952.6666667,955.3333333,49.92666667,497.3333333,498.6666667,49.91333333,36.33333333,43.66666667,45.80333333,7.34,91.24333333,1641,1729.666667,48.54666667,887.6666667,925.6666667,48.82,26.66666667,23,53.36,3.01,97.51333333,8.166666667,92.21666667,1.003666667
Nashville Predators,1617,0.5,0.5,0.512195122,82,3920.45,41,27,14,37,96,0.585,3670,3324,52.47,2733,2370,53.56,1942,1747,52.64,142,137,50.9,142.15,122.65,53.68,1576,1346,53.94,966,827,53.88,115,113,50.44,11.9,86.34,608,502,54.77,459,380,54.71,74,81,47.74,16.12,78.68,968,844,53.42,507,447,53.14,41,32,56.16,8.09,92.84,1754,1559,52.94,929,828,52.87,26,24,52,2.8,97.1,7.31,92.16,0.995,82,3957.9611,42,28,12,38,96,0.585333333,3649.333333,3470,51.24333333,2724.666667,2520,51.96333333,1969.333333,1826,51.89,153.3333333,145,51.55333333,144.66,127.3066667,53.18333333,1584,1410.333333,52.89333333,976.3333333,861.6666667,53.13666667,126.6666667,120.6666667,51.42333333,12.97,86.05666667,609,524,53.76,458.6666667,392.6666667,53.88,89,79.33333333,52.86666667,19.40333333,79.79,975,886.3333333,52.34666667,517.6666667,469,52.48666667,37.66666667,41.33333333,48.29666667,7.27,91.28333333,1742,1675,50.95333333,936.6666667,885.3333333,51.38333333,26.33333333,24,51.94333333,2.793333333,97.28333333,7.78,92.08,0.998666667
Nashville Predators,1718,0.646341463,0.5,0.524390244,82,3949.5,41,29,12,39,94,0.573,3801,3600,51.36,2815,2707,50.98,2037,1931,51.34,160,142,52.98,145.64,139.12,51.14,1594,1530,51.02,997,924,51.9,127,122,51,12.74,86.8,611,579,51.34,457,429,51.58,80,85,48.48,17.51,80.19,983,951,50.83,540,495,52.17,47,37,55.95,8.7,92.53,1853,1688,52.33,987,944,51.11,33,20,62.26,3.34,97.88,7.85,92.65,1.005,82,3940.483333,43,27,12,39,98,0.597333333,3776.333333,3456.666667,52.21666667,2796.333333,2532.333333,52.51,2011.333333,1831.666667,52.35,156,135,53.57666667,146.6833333,129.4133333,53.15,1614.666667,1425.333333,53.14,990.3333333,863.3333333,53.45,125.3333333,112.6666667,52.66,12.64333333,86.95333333,610.3333333,538.6666667,53.15666667,456,401.6666667,53.19666667,82.66666667,77.33333333,51.65666667,18.14333333,80.73333333,1004.333333,886.6666667,53.12,534.3333333,461.6666667,53.65666667,42.66666667,35.33333333,54.68666667,7.993333333,92.34,1828.333333,1651.666667,52.54666667,976.3333333,893.6666667,52.23,30.33333333,22.33333333,57.48,3.1,97.48333333,7.746666667,92.62666667,1.003666667
Nashville Predators,1819,0.573170732,0.646341463,0.548780488,82,3846.1333,53,18,11,47,117,0.713,3851,3629,51.48,2854,2689,51.49,2038,1986,50.65,167,128,56.61,153.83,150.06,50.62,1639,1649,49.85,992,1041,48.79,141,99,58.75,14.21,90.49,662,674,49.55,502,508,49.7,99,67,59.64,19.72,86.81,977,975,50.05,490,533,47.9,42,32,56.76,8.57,94,1826,1570,53.77,955,830,53.5,23,25,47.92,2.41,96.99,8.19,93.55,1.017,82,3905.3611,45,24.66666667,12.33333333,41,102.3333333,0.623666667,3774,3517.666667,51.77,2800.666667,2588.666667,52.01,2005.666667,1888,51.54333333,156.3333333,135.6666667,53.49666667,147.2066667,137.2766667,51.81333333,1603,1508.333333,51.60333333,985,930.6666667,51.52333333,127.6666667,111.3333333,53.39666667,12.95,87.87666667,627,585,51.88666667,472.6666667,439,51.99666667,84.33333333,77.66666667,51.95333333,17.78333333,81.89333333,976,923.3333333,51.43333333,512.3333333,491.6666667,51.07,43.33333333,33.66666667,56.29,8.453333333,93.12333333,1811,1605.666667,53.01333333,957,867.3333333,52.49333333,27.33333333,23,54.06,2.85,97.32333333,7.783333333,92.78666667,1.005666667
Nashville Predators,1920,0.507246377,0.573170732,0.573170732,82,3908.3,47,29,6,43,100,0.61,3900,3565,52.24,2948,2678,52.4,2133,1951,52.23,164,141,53.77,160.92,153.03,51.26,1757,1682,51.09,1050,1061,49.74,140,116,54.69,13.33,89.07,712,704,50.28,525,542,49.2,92,72,56.1,17.52,86.72,1045,978,51.66,525,519,50.29,48,44,52.17,9.14,91.52,1787,1502,54.33,987,779,55.89,24,25,48.98,2.43,96.79,7.69,92.77,1.005,82,3901.3111,47,25.33333333,9.666666667,43,103.6666667,0.632,3850.666667,3598,51.69333333,2872.333333,2691.333333,51.62333333,2069.333333,1956,51.40666667,163.6666667,137,54.45333333,153.4633333,147.4033333,51.00666667,1663.333333,1620.333333,50.65333333,1013,1008.666667,50.14333333,136,112.3333333,54.81333333,13.42666667,88.78666667,661.6666667,652.3333333,50.39,494.6666667,493,50.16,90.33333333,74.66666667,54.74,18.25,84.57333333,1001.666667,968,50.84666667,518.3333333,515.6666667,50.12,45.66666667,37.66666667,54.96,8.803333333,92.68333333,1822,1586.666667,53.47666667,976.3333333,851,53.5,26.66666667,23.33333333,53.05333333,2.726666667,97.22,7.91,92.99,1.009
Nashville Predators,2021,0.553571429,0.507246377,0.575586191,69,3296.7333,35,26,8,32,78,0.565,3275,3153,50.95,2491,2333,51.64,1775,1684,51.32,152,135,52.96,134.44,129.19,51,1455,1473,49.69,859,888,49.17,132,111,54.32,15.37,87.5,560,597,48.4,432,456,48.65,96,79,54.86,22.22,82.68,895,876,50.54,427,432,49.71,36,32,52.94,8.43,92.59,1581,1430,52.51,836,709,54.11,20,22,47.62,2.39,96.9,8.56,91.98,1.005,77.66666667,3683.7222,45,24.33333333,8.333333333,40.66666667,98.33333333,0.629333333,3675.333333,3449,51.55666667,2764.333333,2566.666667,51.84333333,1982,1873.666667,51.4,161,134.6666667,54.44666667,149.73,144.0933333,50.96,1617,1601.333333,50.21,967,996.6666667,49.23333333,137.6666667,108.6666667,55.92,14.30333333,89.02,644.6666667,658.3333333,49.41,486.3333333,502,49.18333333,95.66666667,72.66666667,56.86666667,19.82,85.40333333,972.3333333,943,50.75,480.6666667,494.6666667,49.3,42,36,53.95666667,8.713333333,92.70333333,1731.333333,1500.666667,53.53666667,926,772.6666667,54.5,22.33333333,24,48.17333333,2.41,96.89333333,8.146666667,92.76666667,1.009
Nashville Predators,2122,0.548780488,0.553571429,0.544662846,56,2695.5667,31,23,2,26,64,0.571,2420,2434,49.86,1887,1839,50.64,1346,1400,49.02,104,90,53.61,99.5,102.13,49.35,1121,1103,50.4,704,698,50.21,87,73,54.38,12.36,89.54,452,441,50.62,353,342,50.79,57,51,52.78,16.15,85.09,669,662,50.26,351,356,49.65,30,22,57.69,8.55,93.82,1144,1168,49.48,593,642,48.02,17,17,50,2.87,97.35,7.73,93.57,1.013,69,3300.2,37.66666667,26,5.333333333,33.66666667,80.66666667,0.582,3198.333333,3050.666667,51.01666667,2442,2283.333333,51.56,1751.333333,1678.333333,50.85666667,140,122,53.44666667,131.62,128.1166667,50.53666667,1444.333333,1419.333333,50.39333333,871,882.3333333,49.70666667,119.6666667,100,54.46333333,13.68666667,88.70333333,574.6666667,580.6666667,49.76666667,436.6666667,446.6666667,49.54666667,81.66666667,67.33333333,54.58,18.63,84.83,869.6666667,838.6666667,50.82,434.3333333,435.6666667,49.88333333,38,32.66666667,54.26666667,8.706666667,92.64333333,1504,1366.666667,52.10666667,805.3333333,710,52.67333333,20.33333333,21.33333333,48.86666667,2.563333333,97.01333333,7.993333333,92.77333333,1.007666667
Nashville Predators,2223,0.512195122,0.548780488,0.536532764,82,3858.9667,45,30,7,41,97,0.591,3493,3534,49.71,2670,2671,49.99,1877,1952,49.02,165,156,51.4,150.51,149.87,50.11,1719,1698,50.31,1027,1055,49.33,147,131,52.88,14.31,87.58,644,611,51.31,475,470,50.26,100,84,54.35,21.05,82.13,1075,1087,49.72,552,585,48.55,47,47,50,8.51,91.97,1618,1648,49.54,773,822,48.46,18,24,42.86,2.33,97.08,8.79,92.01,1.008,69,3283.755567,37,26.33333333,5.666666667,33,79.66666667,0.575666667,3062.666667,3040.333333,50.17333333,2349.333333,2281,50.75666667,1666,1678.666667,49.78666667,140.3333333,127,52.65666667,128.15,127.0633333,50.15333333,1431.666667,1424.666667,50.13333333,863.3333333,880.3333333,49.57,122,105,53.86,14.01333333,88.20666667,552,549.6666667,50.11,420,422.6666667,49.9,84.33333333,71.33333333,53.99666667,19.80666667,83.3,879.6666667,875,50.17333333,443.3333333,457.6666667,49.30333333,37.66666667,33.66666667,53.54333333,8.496666667,92.79333333,1447.666667,1415.333333,50.51,734,724.3333333,50.19666667,18.33333333,21,46.82666667,2.53,97.11,8.36,92.52,1.008666667
Nashville Predators,2324,0.573170732,0.512195122,0.538182346,82,3896.7,42,32,8,36,92,0.561,3593,3985,47.41,2613,2952,46.95,1839,2086,46.85,146,153,48.83,168,186.61,47.38,1838,2037,47.43,1012,1166,46.46,122,131,48.22,12.06,88.77,756,819,48,513,570,47.37,83,80,50.92,16.18,85.96,1082,1218,47.04,499,596,45.57,39,51,43.33,7.82,91.44,1565,1715,47.71,746,812,47.88,24,22,52.17,3.22,97.29,7.94,92.67,1.006,73.33333333,3483.744467,39.33333333,28.33333333,5.666666667,34.33333333,84.33333333,0.574333333,3168.666667,3317.666667,48.99333333,2390,2487.333333,49.19333333,1687.333333,1812.666667,48.29666667,138.3333333,133,51.28,139.3366667,146.2033333,48.94666667,1559.333333,1612.666667,49.38,914.3333333,973,48.66666667,118.6666667,111.6666667,51.82666667,12.91,88.63,617.3333333,623.6666667,49.97666667,447,460.6666667,49.47333333,80,71.66666667,52.68333333,17.79333333,84.39333333,942,989,49.00666667,467.3333333,512.3333333,47.92333333,38.66666667,40,50.34,8.293333333,92.41,1442.333333,1510.333333,48.91,704,758.6666667,48.12,19.66666667,21,48.34333333,2.806666667,97.24,8.153333333,92.75,1.009
New Jersey Devils,1415,0.390243902,0.426829268,0.491869919,82,3942.5167,35,29,18,35,88,0.537,3237,2713,54.4,2411,2090,53.57,1721,1566,52.36,123,134,47.86,140.42,112.42,55.54,1592,1271,55.61,990,802,55.25,109,102,51.66,11.01,87.28,634,454,58.27,480,366,56.74,69,66,51.11,14.38,81.97,958,817,53.97,510,436,53.91,40,36,52.63,7.84,91.74,1443,1232,53.94,706,694,50.43,13,31,29.55,1.84,95.53,7.15,91.44,0.986,82,3960.472233,40.33333333,32,9.666666667,35.33333333,90.33333333,0.551,3175.333333,2897.333333,52.29666667,2406.333333,2216.333333,52.06,1767.333333,1659.333333,51.57666667,126,141.6666667,47.03666667,135.2366667,120.4666667,52.90666667,1494.666667,1330,52.89666667,947.3333333,852.6666667,52.63333333,109,117,48.27333333,11.51,86.30666667,570.3333333,513,52.63,439,413,51.53666667,75.33333333,79.33333333,48.82333333,17.29,80.84333333,924.3333333,817,53.07666667,508.3333333,439.6666667,53.62666667,33.66666667,37.66666667,46.78,6.623333333,91.42666667,1477.666667,1349.666667,52.25333333,784.6666667,745,51.19666667,16.66666667,24,41.47333333,2.126666667,96.73666667,7.153333333,91.46333333,0.986
New Jersey Devils,1516,0.463414634,0.390243902,0.467479675,82,3956.9667,32,36,14,27,78,0.476,2979,3335,47.18,2225,2550,46.6,1605,1902,45.77,116,124,48.33,125.96,140.37,47.3,1405,1523,47.98,880,996,46.91,91,103,46.91,10.34,89.66,542,606,47.21,416,491,45.87,59,68,46.46,14.18,86.15,863,917,48.48,464,505,47.88,32,35,47.76,6.9,93.07,1409,1563,47.41,704,844,45.48,24,21,53.33,3.41,97.51,7.23,93.48,1.007,82,3946.0667,38.33333333,31,12.66666667,32.66666667,89.33333333,0.545,3076.333333,3009.333333,50.62,2310.333333,2301,50.17333333,1680.666667,1723.666667,49.44,125.6666667,134.3333333,48.31666667,132.8933333,125.7866667,51.45,1487,1390,51.71333333,936.6666667,891.6666667,51.29666667,106.3333333,110,49.11333333,11.33666667,87.56333333,575.3333333,533.3333333,51.98,443.6666667,427.3333333,51.06333333,70.33333333,73.66666667,48.79666667,15.88,82.55,911.6666667,856.6666667,51.56,493,464.3333333,51.52,36,36.33333333,49.68,7.29,92.13333333,1409.333333,1395,50.36666667,720.6666667,767.6666667,48.49333333,18.66666667,24,43.86666667,2.593333333,96.81,7.473333333,92.13666667,0.996
New Jersey Devils,1617,0.341463415,0.463414634,0.426829268,82,3875,38,36,8,36,84,0.512,2725,3177,46.17,2096,2367,46.96,1507,1744,46.35,109,132,45.23,122.98,132.85,48.07,1264,1384,47.73,796,865,47.92,96,103,48.24,12.06,88.09,521,557,48.33,401,417,49.02,68,69,49.64,16.96,83.45,743,827,47.32,395,448,46.86,28,34,45.16,7.09,92.41,1290,1513,46.02,681,824,45.25,13,28,31.71,1.91,96.6,7.23,92.43,0.997,82,3924.8278,35,33.66666667,13.33333333,32.66666667,83.33333333,0.508333333,2980.333333,3075,49.25,2244,2335.666667,49.04333333,1611,1737.333333,48.16,116,130,47.14,129.7866667,128.5466667,50.30333333,1420.333333,1392.666667,50.44,888.6666667,887.6666667,50.02666667,98.66666667,102.6666667,48.93666667,11.13666667,88.34333333,565.6666667,539,51.27,432.3333333,424.6666667,50.54333333,65.33333333,67.66666667,49.07,15.17333333,83.85666667,854.6666667,853.6666667,49.92333333,456.3333333,463,49.55,33.33333333,35,48.51666667,7.276666667,92.40666667,1380.666667,1436,49.12333333,697,787.3333333,47.05333333,16.66666667,26.66666667,38.19666667,2.386666667,96.54666667,7.203333333,92.45,0.996666667
New Jersey Devils,1718,0.536585366,0.341463415,0.398373984,82,3927.0833,28,40,14,25,70,0.427,3199,3494,47.8,2470,2687,47.9,1788,1977,47.49,114,149,43.35,133.22,141.84,48.43,1400,1518,47.98,895,979,47.76,94,127,42.53,10.5,87.03,567,584,49.26,429,461,48.2,60,73,45.11,13.99,84.16,833,934,47.14,466,518,47.36,34,54,38.64,7.3,89.58,1556,1701,47.77,843,945,47.15,20,22,47.62,2.37,97.67,6.38,92.46,0.988,82,3919.683333,32.66666667,37.33333333,12,29.33333333,77.33333333,0.471666667,2967.666667,3335.333333,47.05,2263.666667,2534.666667,47.15333333,1633.333333,1874.333333,46.53666667,113,135,45.63666667,127.3866667,138.3533333,47.93333333,1356.333333,1475,47.89666667,857,946.6666667,47.53,93.66666667,111,45.89333333,10.96666667,88.26,543.3333333,582.3333333,48.26666667,415.3333333,456.3333333,47.69666667,62.33333333,70,47.07,15.04333333,84.58666667,813,892.6666667,47.64666667,441.6666667,490.3333333,47.36666667,31.33333333,41,43.85333333,7.096666667,91.68666667,1418.333333,1592.333333,47.06666667,742.6666667,871,45.96,19,23.66666667,44.22,2.563333333,97.26,6.946666667,92.79,0.997333333
New Jersey Devils,1819,0.37804878,0.536585366,0.447154472,82,3933.7667,44,29,9,39,97,0.591,3586,3794,48.59,2769,2878,49.03,2018,2023,49.94,160,167,48.93,157.84,158.19,49.94,1649,1732,48.77,1046,1065,49.55,129,139,48.13,12.33,86.95,723,642,52.97,565,513,52.41,97,94,50.79,17.17,81.68,926,1090,45.93,481,552,46.56,32,45,41.56,6.65,91.85,1614,1725,48.34,871,853,50.52,31,27,53.45,3.56,96.83,7.93,91.74,0.997,82,3911.95,36.66666667,35,10.33333333,33.33333333,83.66666667,0.51,3170,3488.333333,47.52,2445,2644,47.96333333,1771,1914.666667,47.92666667,127.6666667,149.3333333,45.83666667,138.0133333,144.2933333,48.81333333,1437.666667,1544.666667,48.16,912.3333333,969.6666667,48.41,106.3333333,123,46.3,11.63,87.35666667,603.6666667,594.3333333,50.18666667,465,463.6666667,49.87666667,75,78.66666667,48.51333333,16.04,83.09666667,834,950.3333333,46.79666667,447.3333333,506,46.92666667,31.33333333,44.33333333,41.78666667,7.013333333,91.28,1486.666667,1646.333333,47.37666667,798.3333333,874,47.64,21.33333333,25.66666667,44.26,2.613333333,97.03333333,7.18,92.21,0.994
