csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col88,col89,col90,col91,col92,col93,col94,col95,col96
598,888,809,499,3.3,271.29,45.7,51.2,2.3,885,390,370,0,0,0,0,0,0,20,745,480,265,2.7,1.8,280,235,40,0.29,32500,29200,890,795,0,90,0,890,860,25,5,0,890,0,890,870,10,885,25,865,885,25,865,25,885,0,515,0,0,0,0,0,0,375,760,115,240,405,56.6,50.7,10.5,875,800,0,55,43000,37900,41400,35700,79600,70000,340,15,140,135,30,15,360,170000,196000
604,288,277,167,1.4,212.39,47.2,52.4,2.2,285,130,125,5,0,0,0,0,0,5,250,140,110,2.8,1.7,85,65,15,0.34,40000,35000,290,260,0,25,0,290,275,15,0,0,340,40,290,275,10,335,0,335,340,0,330,0,335,0,225,0,0,0,0,0,0,110,275,65,70,140,49.1,41.8,14.8,340,280,0,20,35200,31600,33600,29800,63000,57000,90,20,15,10,30,10,135,100000,150000
607,715,562,629,6.7,106.79,51.6,57.2,2.1,715,345,315,0,0,0,5,0,0,20,625,430,195,2.5,1.8,230,210,20,0.33,49000,42000,715,640,0,70,5,715,690,25,0,5,605,30,715,685,30,605,0,605,605,0,600,25,600,0,385,0,0,0,0,0,0,215,530,95,155,290,40.6,34,18.6,595,550,0,35,41400,35400,41000,34600,75000,63600,140,40,20,20,40,30,275,190000,232000
608,638,560,384,1.8,360.87,50,55.2,2.2,635,295,265,0,0,0,5,0,0,25,565,350,220,2.6,1.6,195,170,25,0.3,32000,30000,635,590,0,45,0,635,620,20,0,0,735,30,635,625,5,735,0,715,735,0,735,15,735,0,455,0,0,0,0,0,0,280,615,130,195,290,43.9,39.8,9.3,730,605,35,90,42200,36400,40000,34600,72000,62200,200,35,55,60,20,35,295,125000,202000
612,2234,2305,1145,71.2,31.36,49.4,54,2.1,2160,1045,840,40,10,20,70,0,5,60,1960,1035,925,2.6,1.6,655,490,160,0.27,31800,28800,2160,1925,0,230,0,2160,2070,90,5,0,2160,20,2160,2110,20,2160,50,2110,2160,20,2140,25,2160,0,1270,0,0,0,0,0,35,845,1910,550,640,725,50,41.9,15.7,2155,1960,90,105,34680,31040,31880,28120,60600,54200,710,270,120,90,165,65,810,90000,116200
613,853,913,504,1.8,483.45,51.5,57.2,2,850,420,400,0,0,0,0,0,0,15,770,495,275,2.5,1.5,275,240,30,0.32,42400,36800,855,810,0,45,0,855,840,10,0,0,940,0,855,835,10,940,20,915,940,0,940,10,940,0,605,0,0,0,0,0,0,330,835,190,305,335,50.9,44.3,12.9,935,905,0,35,43000,36800,41100,35000,76800,65600,335,105,70,25,30,100,435,120000,131500
616,1357,1269,586,7.2,189.21,42.8,44.8,2.5,1355,550,515,5,0,5,5,0,0,30,1115,720,400,2.8,1.8,415,360,55,0.28,37600,33200,1355,1225,0,130,0,1355,1335,20,0,0,1355,15,1355,1340,5,1355,80,1280,1355,10,1345,0,1355,0,825,0,0,0,0,0,60,470,1110,225,350,535,58.6,52.3,10.8,1340,1280,30,30,40800,35400,40200,34300,77200,67200,515,60,100,210,115,35,505,170000,193000
618,4395,4289,1804,209.6,20.97,43.6,44.4,2.5,4325,1740,1365,35,95,55,130,0,0,55,3650,2285,1360,2.8,1.8,1350,1135,220,0.29,45600,38800,4335,3530,0,800,0,4335,4225,100,0,0,4325,85,4335,4265,40,4320,105,4220,4320,55,4270,10,4320,0,2665,0,0,0,0,0,20,1625,3590,420,925,2245,60.9,55,9.6,4280,3805,180,290,51950,43160,50320,41800,104000,86500,1610,410,555,520,40,80,1440,244000,260400
620,2114,1962,970,7.2,295.34,44.7,48,2.4,2105,875,770,0,0,20,5,0,0,70,1815,1170,645,2.7,1.6,670,580,90,0.3,44400,38000,2105,1810,0,295,0,2105,2035,75,0,0,2105,25,2105,2075,5,2100,30,2075,2105,20,2085,25,2100,0,1280,0,0,0,0,0,0,820,1770,180,565,1025,61.9,56.2,9.1,2080,1910,75,90,50720,42040,48160,39920,98000,81200,840,80,195,335,185,45,835,174000,197200
621,3202,2913,1631,16,200.41,45,48.4,2.4,3180,1355,1285,10,5,10,15,0,0,30,2740,1810,930,2.7,1.7,1015,890,125,0.32,42200,36800,3195,2775,0,420,5,3195,3115,75,5,0,3180,55,3195,3150,20,3180,100,3085,3180,30,3150,20,3180,0,2110,0,0,0,0,0,0,1070,2720,430,870,1415,59.6,54.4,8.3,3140,2910,75,160,46880,39640,45440,38240,90000,76100,1230,155,205,475,310,85,1255,200000,247200
622,4967,4964,2031,83,59.82,43.2,45.2,2.5,4955,1965,1745,15,10,75,105,5,0,5,4160,2740,1415,2.8,1.7,1585,1365,220,0.27,51000,42200,4960,4020,0,935,5,4960,4795,155,10,5,4955,105,4960,4840,60,4955,95,4860,4955,50,4905,35,4955,15,3290,0,0,0,0,0,25,1615,4150,485,1195,2465,63.4,59.4,6.3,4900,4480,185,245,54700,44920,55000,44880,111600,91900,2025,380,1120,350,115,60,1780,220000,239600
624,1410,1382,578,18.7,75.35,41.2,43.2,2.6,1405,545,485,0,0,5,35,0,0,20,1145,720,425,2.9,1.8,415,360,55,0.29,41000,35000,1400,1255,0,145,0,1400,1385,10,5,0,1400,30,1400,1370,25,1400,45,1360,1400,0,1400,15,1400,0,985,0,0,0,0,0,0,410,1145,195,445,505,64.6,58.5,9.5,1390,1290,20,80,42200,35700,42400,35600,85200,72000,555,110,230,125,60,35,480,164000,187000
625,2579,2516,1094,10.6,243.99,42.9,46.4,2.4,2560,1050,905,0,0,20,10,0,0,115,2145,1390,750,2.8,1.8,790,690,100,0.3,37800,32800,2570,2205,0,360,0,2570,2515,50,0,0,2565,60,2570,2545,20,2560,45,2520,2560,20,2545,25,2560,0,1595,0,0,0,0,0,0,960,2165,375,805,985,63,55.9,11.4,2545,2370,80,90,44720,37440,43800,36720,89600,75200,1050,435,295,120,105,95,920,190000,203600
626,4440,4282,2219,498.9,8.9,45.5,48,2.1,4345,2065,1145,170,125,70,530,5,10,5,3745,1940,1810,2.7,1.8,1220,950,270,0.33,33700,30100,4370,3785,0,570,15,4370,4270,80,0,15,4325,245,4370,4165,190,4345,85,4255,4345,185,4160,205,4345,0,2815,0,0,0,50,0,15,1410,3660,750,1375,1540,53,47.3,11.1,4300,3750,275,275,42040,36120,38440,33080,71200,61250,1625,1065,265,75,145,70,1200,174000,188800
627,1458,1461,674,156.4,9.32,46.4,50,2.2,1455,655,415,0,10,5,70,0,5,155,1230,710,515,2.7,1.7,455,355,100,0.3,42000,37200,1460,1235,0,215,5,1460,1410,35,5,5,1460,15,1460,1415,35,1460,25,1435,1460,0,1455,0,1460,0,1060,0,0,0,0,0,0,395,1220,180,435,605,54.5,50.4,6.8,1450,1295,70,85,46200,39100,44100,37500,85200,72200,515,340,80,35,35,25,540,176000,184000
628,491,469,255,2.2,221.27,44.4,47.6,2.4,495,205,195,0,0,0,0,0,0,10,420,285,135,2.8,1.8,155,140,15,0.28,36000,31000,490,400,0,95,0,490,480,10,0,0,445,0,490,485,10,445,10,440,445,0,445,0,450,0,245,0,0,0,0,0,0,205,385,70,160,150,61,51.9,17,445,400,15,30,42800,36600,39000,33600,78000,66500,190,45,100,15,10,15,190,150000,190000
631,3527,3522,1480,7.9,448.98,44.1,47.2,2.5,3435,1390,1265,15,5,10,15,0,0,80,2950,1910,1045,2.8,1.9,1065,945,120,0.29,37400,32600,3450,3040,0,405,5,3450,3410,30,5,0,3435,95,3450,3350,80,3430,80,3360,3430,15,3415,35,3430,0,2135,0,0,0,0,0,0,1290,2900,550,1150,1200,59.3,54,9,3420,3130,100,185,40240,35080,39040,33640,78400,68400,1360,550,525,80,60,140,1240,160000,178400
632,1641,1525,797,6.6,248.53,45.1,48.4,2.4,1595,655,605,5,0,5,0,0,0,35,1390,890,495,2.8,1.8,500,435,60,0.31,55200,45600,1640,1480,0,160,0,1640,1630,15,0,0,1685,25,1640,1615,20,1685,25,1660,1685,10,1675,10,1685,0,1160,0,0,0,0,0,0,515,1385,230,440,715,61.7,55.6,10.5,1675,1500,30,145,46760,38320,47400,38520,94800,77600,620,105,180,130,115,90,605,200000,223000
633,377,325,291,5,75.54,51.3,57.6,2.3,375,165,155,5,0,0,0,0,0,10,350,230,120,2.6,1.9,125,115,10,0.32,64000,52000,375,335,0,40,0,375,370,5,0,0,290,15,375,370,5,290,10,275,290,0,290,0,290,0,225,0,0,0,0,0,0,60,260,40,85,140,56.9,56.9,0,285,275,0,0,47600,40400,46800,39600,92000,78000,130,40,30,20,10,25,115,200000,264000
634,1126,1058,579,9.8,114.56,46.4,50.4,2.3,1125,500,480,0,0,0,0,0,0,15,975,615,360,2.6,1.7,355,305,50,0.31,38800,34000,1125,1035,0,90,0,1125,1105,20,0,0,1045,20,1125,1115,0,1045,50,995,1045,20,1025,10,1045,0,660,0,0,0,0,0,0,380,880,160,280,440,52.8,47.7,9.7,1030,920,40,70,44300,37100,44700,37300,78800,66000,380,60,65,130,95,30,430,150000,178000
635,11977,11659,5007,346.2,34.59,43.2,45.6,2.4,11915,4870,3675,65,200,160,750,0,0,15,10100,6385,3715,2.8,1.8,3670,3150,515,0.36,58600,47920,11975,9475,5,2475,25,11975,11530,380,40,20,11905,730,11975,11225,570,11915,235,11680,11915,665,11245,410,11915,0,8010,25,90,30,0,0,50,3710,10040,950,2735,6355,63.3,57.8,8.7,11835,10580,575,680,70500,54650,68400,53000,139800,108400,4490,1505,2505,265,115,100,3935,286000,352400
636,18768,18245,6985,329.4,56.97,41.4,43.2,2.7,18475,6855,5690,80,85,295,235,0,5,450,15335,10335,5005,2.9,1.8,5740,5115,630,0.3,54300,45000,18540,14300,25,4175,40,18540,17705,745,60,35,18420,1020,18540,17615,685,18475,275,18200,18475,1030,17445,615,18475,40,11625,10,55,105,0,0,55,6590,15050,1480,3825,9745,66.4,61.7,7.2,18300,16790,630,880,63400,50440,62400,49360,133000,105900,7435,1865,4395,765,220,180,6265,280000,299200
639,358,333,239,1.3,276.85,51.4,56.4,1.9,350,180,180,0,0,0,0,0,0,0,325,180,150,2.4,1.8,105,90,20,0.31,50000,38000,360,320,0,40,0,360,350,10,0,0,395,15,360,350,0,395,0,395,395,10,390,0,395,0,215,0,0,0,0,0,0,180,355,90,135,130,59.2,40.8,31,390,380,0,0,43200,37200,42000,36600,78000,67000,120,40,60,10,0,25,180,125000,216000
643,1397,1308,656,4.6,304.03,45.2,48.8,2.3,1395,615,580,0,0,0,0,0,0,25,1215,770,445,2.6,1.6,455,385,70,0.28,36400,32000,1395,1215,0,185,0,1395,1350,45,0,0,1400,35,1395,1375,5,1400,20,1375,1400,0,1395,0,1395,0,860,0,0,0,0,0,0,535,1250,220,440,590,59.2,49.6,15.5,1385,1305,35,40,41100,35400,41100,35100,82000,70400,550,75,110,240,75,50,575,150000,179000
645,20584,19667,8797,603.7,34.1,43.9,45.2,2.4,20295,8650,5500,690,475,160,1365,70,0,390,17460,10550,6915,2.7,1.7,6155,5195,960,0.28,44880,38520,20440,14390,60,5960,40,20440,18520,1755,130,35,20270,1315,20440,19120,795,20300,395,19905,20300,1310,18985,785,20300,45,12165,90,25,165,110,0,110,7590,17170,2020,5605,9550,64.1,59.1,7.8,20150,17865,1025,1260,48080,40400,46880,39120,92700,77900,8105,3545,3650,550,115,240,6585,200000,222600
646,1348,1277,590,105.2,12.81,45.5,47.2,2.3,1295,560,430,5,20,15,75,0,0,20,1150,650,500,2.8,1.7,380,315,60,0.3,36400,32000,1300,1115,5,175,0,1300,1240,60,0,0,1310,25,1300,1275,10,1310,20,1290,1310,0,1295,15,1310,0,755,0,0,0,0,0,0,550,1090,170,470,450,55.5,51.4,8.3,1305,1190,50,70,37900,33000,35500,30850,72400,63400,475,130,135,190,15,0,445,160000,207000
650,6718,6376,3368,23.1,291.02,46.8,50.8,2.4,6700,2855,2530,35,40,45,90,0,0,120,5860,4000,1855,2.6,1.6,2230,1980,250,0.27,41400,35200,6720,1140,375,5195,5,6720,1685,4945,85,5,6695,225,6720,6315,145,6700,100,6600,6700,175,6525,105,6700,0,5240,30,0,0,0,0,0,1425,5840,1325,1605,2905,60.2,52.9,12.1,6665,6170,230,270,47120,39320,45360,37640,95000,79300,2535,925,800,605,110,95,2550,200000,251800
652,1204,1182,549,2.1,578.9,44.2,46.4,2.4,1205,495,475,5,0,5,5,0,0,5,1015,675,340,2.7,1.7,380,335,45,0.28,43000,36500,1205,1000,0,205,0,1205,1155,55,0,0,1205,45,1205,1175,20,1205,10,1190,1205,25,1175,20,1205,0,570,0,0,0,0,0,20,605,1020,175,360,485,61.8,57.4,6.3,1195,1055,55,80,45300,38100,43600,36800,88000,74000,510,200,150,100,30,25,460,180000,194000
653,6099,5331,3047,82.5,73.91,44.6,46,2.2,5920,2690,1755,65,95,110,605,0,0,55,5280,2920,2360,2.7,1.7,1690,1425,260,0.33,35000,30280,5965,4650,0,1305,5,5965,5725,200,30,5,5915,605,5965,5600,240,5920,135,5785,5920,380,5540,295,5920,40,2860,10,40,45,55,0,95,2775,5090,645,1650,2800,57.6,50.8,11.9,5900,4995,375,530,46880,39160,44920,37840,85500,71500,1940,1130,455,285,40,35,1750,196000,210400
654,438,429,207,4.9,90.13,47.1,52,2.2,440,200,170,5,0,0,0,0,5,15,380,230,155,2.7,1.7,125,115,15,0.29,37000,32000,435,330,5,105,0,435,370,65,0,0,465,10,435,420,5,465,0,460,465,35,430,0,465,0,285,0,0,0,0,0,0,175,415,110,140,165,54.2,48.2,8.9,460,405,35,25,37600,33200,34000,29700,76000,67000,165,45,80,30,10,0,185,125000,152000
655,906,1096,221,158.7,5.71,44.8,44.4,2.2,455,205,175,0,0,0,10,0,15,0,830,255,580,2.6,1.6,140,115,30,0.32,36000,32000,455,360,0,95,0,455,415,40,5,0,420,25,455,425,10,420,35,390,420,0,420,10,420,0,280,0,0,0,0,0,15,130,365,70,140,155,58.9,56.2,7,425,375,0,40,47400,38400,47400,38600,85000,68500,160,40,45,40,35,0,175,84000,103000
656,5029,4778,2147,26.9,186.64,44.2,45.6,2.4,5000,2080,1770,20,20,65,95,0,5,105,4255,2875,1375,2.7,1.6,1575,1425,150,0.27,41000,35000,5030,795,265,3965,0,5030,1185,3785,50,0,5005,180,5030,4765,60,5005,215,4795,5005,105,4900,175,5005,20,4115,0,0,0,35,0,15,820,4210,675,1100,2435,63.4,59.3,6.7,4960,4575,200,185,46760,39480,45200,38240,92400,78100,2100,425,980,575,75,50,1825,180000,210400
658,5144,4789,2976,28.8,178.79,47.5,51.2,2.2,5135,2300,2125,40,5,25,60,0,5,40,4465,2970,1495,2.6,1.6,1655,1475,175,0.3,44200,37800,5135,1675,185,3275,0,5135,2335,2755,40,0,5130,110,5135,4885,65,5135,165,4970,5135,45,5085,60,5135,0,3720,0,0,0,0,0,0,1390,4495,800,1200,2490,61.8,54.7,11.7,5105,4650,65,385,49680,41240,48480,40080,95300,79100,1965,490,1030,375,30,45,2070,230000,268800
659,10704,9811,4291,19,564.16,42.6,44.8,2.5,10630,4190,3500,45,15,60,20,0,0,545,8920,6060,2855,2.8,1.7,3380,3005,370,0.3,48900,40500,10665,5550,305,4810,5,10665,7295,3300,70,0,10625,405,10665,10215,170,10630,250,10380,10630,140,10490,190,10630,0,7120,0,0,20,0,0,25,3450,8845,1365,2605,4870,67.9,63,7.2,10540,9645,425,470,52200,42960,49440,40760,107000,88400,4475,1045,2785,495,75,75,3875,230000,274000
665,7535,6664,3447,117.7,64,49.7,52.8,2.1,6995,3295,1755,195,100,95,845,155,0,150,6695,3755,2945,2.6,1.6,2105,1790,310,0.29,37040,32480,7165,1675,345,5120,25,7165,2380,4690,65,25,6965,660,7165,6455,430,6995,140,6855,6995,560,6430,385,6995,0,5485,0,0,10,0,0,40,1425,6160,1270,1755,3130,56.8,50.9,10.1,6940,5950,365,625,44720,38000,42320,35960,82600,70200,2535,1180,900,410,20,35,1950,248000,267200
667,2757,2649,1430,39.8,69.23,47.8,51.6,2.2,2715,1215,1080,30,5,15,65,0,5,20,2415,1610,800,2.6,1.6,890,790,100,0.28,42200,36400,2730,415,160,2160,0,2730,655,2055,20,0,2715,75,2730,2615,40,2715,100,2620,2715,35,2675,30,2715,0,2235,0,0,0,0,0,25,450,2370,540,595,1240,63.9,54.9,14.5,2695,2370,90,240,45840,38840,45720,38320,88000,74600,1100,290,375,355,55,25,1055,200000,224800
670,2513,2361,1188,137.1,18.33,50.2,54.4,2.1,2325,1095,680,60,30,55,250,0,15,15,2235,1165,1070,2.6,1.5,710,555,150,0.3,39600,34000,2425,220,230,1970,5,2425,340,2065,15,5,2325,105,2425,2285,60,2325,50,2275,2325,105,2220,85,2325,0,1975,0,0,0,0,0,0,335,2030,700,490,835,60.8,53,13,2300,2055,130,120,42040,36200,39480,34080,76600,66000,940,495,200,155,65,30,685,196000,224400
673,877,842,383,3.8,228.41,46.6,50,2.4,875,370,335,5,0,0,10,0,0,15,750,495,255,2.6,1.7,285,250,40,0.26,37500,32500,880,300,40,535,0,880,410,455,10,0,875,10,880,820,10,875,0,870,875,0,870,0,875,0,645,0,0,0,0,0,0,225,750,285,165,300,54.7,42.7,20.7,860,790,20,50,39100,34000,38200,33000,75600,65600,290,50,45,145,20,30,315,130000,145000
674,346,346,237,0.3,1169.2,51.1,57.2,2,345,170,165,0,0,0,0,0,0,5,305,175,135,2.6,1.5,95,90,10,0.25,26000,24000,345,210,0,130,0,345,255,85,0,0,255,0,345,335,5,250,30,225,255,0,255,0,250,0,200,0,0,0,0,0,0,40,245,125,50,75,42.9,36.7,14.3,250,230,20,0,29400,26600,28600,25800,50000,45000,80,0,10,30,15,15,135,100000,122000
678,2085,1872,1162,8.4,249.21,48.5,53.6,2.2,2080,950,905,10,0,5,10,0,0,15,1830,1160,665,2.5,1.6,665,575,90,0.3,36000,32000,2080,665,110,1300,5,2080,920,1140,10,5,2080,190,2080,1920,110,2080,245,1835,2080,100,1980,60,2080,0,1805,0,0,0,0,0,0,265,1875,675,470,725,56.8,50.1,11.3,2070,1895,40,140,44200,38080,42440,36600,84400,73000,840,405,245,40,70,65,860,180000,209200
684,981,856,452,494.6,1.98,52.8,57.6,2.1,900,425,290,15,35,15,65,0,0,0,865,390,475,2.6,1.7,255,185,65,0.31,32400,30600,910,120,145,650,0,910,180,710,20,0,985,35,910,835,30,985,90,895,985,45,940,20,985,0,855,0,0,0,0,0,0,120,830,275,205,345,44,37.3,15.1,980,915,20,45,34000,30800,32200,28950,62600,56800,270,95,135,15,0,10,240,130000,158000
685,752,709,381,2.3,332.08,49,54.8,2.2,750,335,305,0,0,0,0,0,0,25,665,470,195,2.6,1.7,250,230,15,0.25,29000,27000,755,115,75,565,0,755,150,600,0,0,745,0,755,740,10,745,20,725,745,0,745,0,745,0,660,0,0,0,0,0,0,85,650,265,135,245,51.5,40.8,20.9,745,655,20,70,34800,30900,33400,29700,65600,58400,235,65,40,55,25,50,295,100000,121000
693,1072,1102,538,3.3,326.27,49.8,55.6,2.2,1065,490,465,0,0,5,15,0,0,5,965,630,330,2.5,1.5,360,310,45,0.27,35600,31000,1075,145,70,860,0,1075,220,850,5,0,1040,30,1075,1040,5,1040,40,995,1040,0,1035,0,1040,0,855,0,0,0,0,0,0,180,950,410,180,360,42.6,29.5,32.1,1030,925,30,75,35300,31150,35400,30800,66400,58600,250,110,25,50,35,30,430,100000,126400
698,808,792,430,27.8,29.09,49.9,55.2,2.1,805,390,330,5,0,0,40,0,0,15,710,425,285,2.5,1.6,255,205,50,0.31,36500,32500,805,780,0,30,0,805,800,10,0,0,830,0,805,800,0,835,30,805,835,20,805,0,835,0,650,0,0,0,0,0,0,175,730,195,295,245,54.1,43.8,19,830,770,25,45,38800,33700,35800,31100,68000,59200,285,210,25,15,0,35,340,80000,119200
701,2175,2218,1187,1.2,1832.97,49,54.4,2.2,2145,960,895,5,15,0,10,0,5,20,1895,1120,770,2.6,1.7,670,555,120,0.29,35200,31300,2145,2085,0,55,0,2145,2120,20,0,0,2145,20,2145,2130,15,2145,150,1995,2145,15,2130,0,2145,0,1530,0,0,0,0,0,0,615,1910,435,835,640,49.2,36.4,25,2140,2025,35,80,36600,32120,35680,30920,69600,61100,630,150,160,75,80,155,845,80000,106400
702,2169,2263,1069,0.6,3346.76,47.9,52,2.2,2170,970,900,0,0,0,10,0,0,55,1935,1180,755,2.6,1.5,710,585,130,0.29,35600,31600,2170,1935,0,230,5,2170,2090,65,10,0,2165,40,2170,2115,20,2165,70,2095,2165,0,2165,20,2165,0,1710,0,0,0,0,0,0,455,1925,390,640,890,56.4,49.1,12.9,2150,1985,55,105,42240,36320,42000,35760,79800,68600,840,195,395,175,30,40,875,150000,170000
707,3615,3640,1852,5.4,668.84,49.3,53.6,2.2,3590,1620,1530,15,5,0,15,0,10,50,3220,1890,1330,2.6,1.5,1160,925,235,0.27,35400,31200,3590,680,835,2075,0,3590,935,2625,25,0,3590,40,3590,3475,20,3590,170,3420,3590,0,3590,0,3590,0,3225,0,0,0,0,0,20,345,3210,1255,895,1050,49.4,38.9,21.5,3570,3435,75,60,35360,31200,34400,30080,68500,60400,1120,365,340,195,150,65,1445,100000,136800
714,1920,1777,1067,3.7,524.75,47.1,52,2.2,1920,860,830,0,0,0,0,0,0,25,1655,1120,540,2.6,1.7,625,550,75,0.28,43200,37200,1920,1680,0,240,0,1920,1890,30,0,0,1925,55,1920,1880,30,1925,70,1855,1925,15,1910,25,1925,0,1140,0,0,0,0,0,10,735,1680,240,540,905,55.4,49.7,10.2,1905,1815,25,65,44760,38040,43440,36960,85800,73000,715,185,110,200,155,65,755,180000,216800
719,552,525,419,1,550.7,49,54.8,2.2,555,245,235,0,0,0,0,0,0,10,490,315,170,2.6,1.7,170,155,20,0.36,66000,50000,550,495,0,55,0,550,530,25,0,0,515,0,550,540,5,515,0,510,515,0,515,0,515,0,340,0,0,0,0,0,0,175,450,90,175,185,45.6,42.2,7.3,515,465,0,45,48400,40200,47400,38800,88000,73000,165,40,25,65,25,10,230,122000,170000
723,1083,930,648,3.8,284.39,46.5,50.8,2.3,1085,480,445,0,0,0,0,0,0,35,930,625,305,2.7,1.7,345,310,35,0.3,42000,35500,1085,910,0,170,0,1085,1035,45,0,0,1075,25,1085,1035,25,1075,25,1050,1075,10,1065,10,1075,0,620,0,0,0,0,0,25,425,890,145,300,445,62.4,55.6,9.9,1060,985,45,35,46300,38700,44900,37600,84400,70400,390,70,80,180,40,15,425,180000,238000
724,4743,4700,1887,31.2,152.06,41.3,44,2.6,4715,1800,1465,15,15,40,45,0,0,215,3905,2665,1240,2.9,1.7,1480,1325,155,0.29,53600,44800,4715,3300,20,1390,5,4715,4200,485,25,5,4715,245,4715,4460,145,4715,90,4625,4715,155,4560,105,4715,15,2970,0,40,0,0,0,45,1635,3895,420,1085,2395,68.2,63.2,7.2,4685,4275,135,275,58900,47640,58100,47040,121200,98400,1940,640,1080,160,30,30,1710,276000,292000
725,2839,2822,1104,18.9,150.11,43.3,46,2.6,2805,1085,1010,5,0,20,5,0,5,45,2375,1695,680,2.8,1.8,920,835,85,0.28,50400,42000,2830,2145,5,675,0,2830,2595,220,10,0,2805,115,2830,2690,95,2805,45,2765,2805,50,2755,70,2805,0,1620,0,0,0,0,0,10,1155,2315,290,595,1430,62.9,58.7,6.5,2770,2620,60,90,58450,47920,57100,46680,118400,97000,1075,140,695,175,25,35,1040,264000,315500
727,1237,1174,579,4.2,294.35,45.8,49.2,2.3,1235,540,510,0,0,0,0,0,0,20,1050,700,355,2.7,1.7,395,345,50,0.3,42800,36400,1240,1085,0,150,0,1240,1190,45,0,0,1235,20,1240,1215,15,1235,45,1190,1235,10,1225,10,1235,0,650,0,0,0,0,0,0,585,1045,150,375,520,52.2,46.9,10.1,1220,1090,20,110,48600,40600,45900,38800,91200,76400,435,40,140,165,80,10,480,190000,245000
728,1497,1484,699,3.4,446.85,46.4,50.4,2.3,1485,640,590,5,0,5,0,0,0,40,1295,860,440,2.7,1.7,480,425,55,0.29,45600,38000,1485,1320,0,160,0,1485,1450,30,0,0,1485,35,1485,1460,10,1485,50,1435,1485,15,1470,15,1485,0,855,0,0,0,0,0,0,625,1300,270,490,540,58.1,52.3,10.6,1475,1335,25,125,41900,36200,39500,33700,80000,69000,620,180,140,120,130,40,555,150000,169000
731,5935,5703,2357,4.1,1443.31,41.4,43.2,2.6,5915,2270,2020,15,10,45,20,0,5,155,4810,3245,1570,2.9,1.8,1850,1605,240,0.29,43200,37000,5915,4870,20,1030,0,5915,5580,320,10,0,5920,275,5915,5720,125,5915,190,5725,5915,160,5760,80,5915,0,3355,0,0,0,0,0,0,2535,4790,710,1470,2610,66.1,60.2,8.8,5880,5380,260,250,52550,43880,48120,40200,106200,88600,2395,540,1165,540,75,80,2090,224000,253600
733,63116,58721,29892,471.3,133.93,41.7,40,2.2,61835,28475,12460,790,1245,2375,9930,420,170,1095,53995,28895,25105,2.7,1.7,16960,14165,2795,0.33,44560,38000,62250,46595,205,15100,360,62250,57460,3900,560,335,61470,9300,62250,53705,6655,61835,2180,59655,61835,8660,53175,5965,61835,225,32295,820,160,2305,190,15,670,25150,52730,5345,14255,33130,66.2,60.5,8.6,61270,50560,6910,3810,51080,42520,47920,39800,91500,76200,24995,13790,8805,1430,395,575,16100,250000,273600
735,920,832,433,0.8,1218.38,45.8,50,2.4,920,390,370,0,0,0,0,0,0,15,775,505,275,2.7,1.8,295,250,40,0.32,29200,26800,920,840,0,80,0,920,900,20,5,0,960,10,920,905,15,960,75,885,960,0,960,20,960,0,655,0,0,0,0,0,0,290,795,165,270,365,51.6,43.4,17.1,950,945,0,0,39000,34300,35800,31450,74400,65200,300,90,25,65,60,55,355,125000,172000
736,397,412,182,23.5,16.93,49.1,55.6,2.2,365,165,130,5,0,0,15,0,0,5,340,185,155,2.7,1.7,110,90,25,0.29,32000,29000,370,340,0,25,0,370,360,5,0,0,325,0,370,365,0,330,20,310,330,0,330,0,330,0,240,0,0,0,0,0,0,90,285,65,85,135,56.1,47.4,15.6,325,300,10,0,35600,31600,38000,33600,61600,54800,120,55,0,40,20,0,135,100000,154000
738,1456,1303,598,5.6,258.8,41.1,43.2,2.6,1450,560,515,5,0,5,5,0,0,25,1165,765,400,2.9,1.9,435,375,55,0.27,39500,35000,1450,1290,0,150,10,1450,1430,10,0,10,1450,80,1450,1375,75,1450,20,1425,1450,35,1415,40,1450,0,965,0,0,0,0,0,0,480,1150,165,400,580,61.3,53.9,11.3,1435,1290,45,100,39500,34400,38900,33500,81200,70800,540,150,270,100,10,20,470,139000,158000
749,812,781,468,1.8,444.88,48.1,52.4,2.1,815,385,360,10,0,0,10,0,0,10,720,435,290,2.5,1.5,255,215,40,0.27,36000,31600,815,745,5,70,0,815,785,25,0,0,875,10,815,800,5,875,30,850,875,0,875,10,875,0,550,0,0,0,0,0,0,325,785,210,300,280,52.9,47.8,9.6,870,780,10,70,36700,32300,34200,29550,71200,62600,330,60,160,70,25,20,340,80000,110000
752,440,476,223,220,2,46.4,49.6,2.1,410,195,135,5,10,0,35,0,0,10,380,170,215,2.8,1.8,115,80,35,0.3,31200,28400,410,385,0,30,0,410,405,10,0,0,370,0,410,400,0,365,20,355,365,0,365,10,365,0,220,0,0,0,0,0,0,150,315,95,85,135,61.9,54,12.8,370,350,0,15,37600,33200,34400,30200,59200,52400,135,55,45,30,0,10,150,74000,106000
