rec_num,lfsstat,prov,cma,age_12,sex,marstat,educ,mjh,cowmain,immig,naics_21,noc_10,noc_43,uhrsmain,ahrsmain,utothrs,atothrs,hrsaway,paidot,unpaidot,xtrahrs,tenure,hrlyearn,union,permtemp,estsize,firmsize,efamtype
2492,1,11,0,2,1,6,1,1,2,1,6,8,35,40,40,40,40,0,0,0,0,5,17.5,3,2,2,2,1
2497,1,12,0,5,1,6,4,1,2,3,15,7,34,48,48,48,48,0,0,0,0,32,25,3,1,1,1,18
2501,1,11,0,7,1,1,4,1,2,3,13,7,31,40,45,40,45,0,4,0,4,115,24,3,1,1,1,3
2503,1,46,6,7,1,1,2,1,2,3,9,8,38,40,38,40,38,2,0,0,0,240,29.69,1,1,3,4,3
2505,1,24,0,3,2,6,4,1,2,3,6,2,8,40,40,40,40,0,0,0,0,9,27,3,1,1,1,1
2506,1,35,4,7,1,1,5,1,2,2,9,5,19,40,39,40,39,16,0,15,15,12,69.71,3,1,3,3,3
2507,1,24,0,5,1,2,4,1,1,3,21,3,11,36.5,39.5,36.5,39.5,0,0,3,3,16,45,1,3,4,4,3
2509,1,35,4,10,2,5,4,1,2,2,8,7,33,40,40,40,40,0,0,0,0,104,23,3,1,2,3,1
2513,1,35,0,5,1,1,4,1,1,3,21,3,10,36,14,36,14,22,0,0,0,155,43.8,1,1,4,4,3
2515,1,59,0,8,2,1,4,1,1,3,16,7,34,40,44,40,44,0,4,0,4,206,25.89,1,1,4,4,4
2519,1,48,8,9,1,1,6,2,1,2,17,4,16,37.5,37.5,52.5,52.5,0,0,0,0,57,49,1,1,3,4,2
2520,1,35,0,8,1,1,6,1,1,3,16,5,20,50,50,50,50,0,0,0,0,93,123.08,1,1,4,4,3
2522,1,35,0,9,1,2,1,1,2,3,8,10,42,40,40,40,40,0,0,0,0,154,25,3,1,2,3,2
2528,1,12,0,6,2,5,4,1,2,3,17,2,9,36,36,36,36,0,0,0,0,6,18,3,1,1,1,14
2530,1,47,0,6,2,4,4,1,2,3,17,5,24,35,21,35,21,14,0,0,0,229,26.92,3,1,2,2,14
2533,1,11,0,4,1,6,4,1,2,1,15,7,33,35,40,35,40,0,0,0,0,15,15.1,3,1,2,2,1
2536,1,47,0,5,1,1,2,1,1,3,11,8,35,40,52,40,52,0,12,0,12,135,34.84,3,1,1,1,3
2540,1,24,0,5,2,2,4,1,2,3,6,8,36,36,36,36,36,0,0,0,0,83,40,1,1,2,2,2
2544,1,10,0,8,2,1,4,1,2,3,16,1,2,35,35,35,35,0,0,0,0,240,28.57,3,1,1,3,2
2545,1,24,0,4,2,2,6,1,2,3,14,3,12,35,35,35,35,0,0,0,0,68,26.4,3,1,1,1,2
2546,1,59,9,7,2,4,4,1,1,3,16,2,8,35,35,35,35,0,0,0,0,151,31,1,1,2,4,14
2551,1,24,2,9,1,1,0,1,2,3,10,8,36,40,41,40,41,0,1,0,1,55,32.85,3,1,4,4,5
2553,1,46,0,7,2,2,6,1,2,3,20,5,21,40,43,40,43,0,0,3,3,41,34.41,3,1,1,1,9
2555,1,35,4,6,1,1,5,1,2,2,17,4,16,40,40,40,40,0,0,0,0,9,19.25,3,1,1,1,3
2556,1,24,0,8,1,5,4,1,2,3,6,8,35,40,40,40,40,0,0,0,0,51,32,1,1,1,3,1
2557,1,35,0,3,1,6,6,1,2,3,7,3,12,38,40,38,40,0,0,2,2,51,43,3,1,3,3,18
2560,1,24,0,4,2,2,4,1,2,3,9,2,9,40,40,40,40,0,0,0,0,61,23.16,3,1,3,3,3
2561,1,59,9,10,1,2,4,1,1,3,10,3,13,35,60,35,60,0,20,5,25,240,49.22,1,1,4,4,2
2567,1,35,0,10,1,1,4,1,2,3,7,2,8,44,44,44,44,0,0,0,0,11,32,3,1,2,2,2
2568,1,35,4,5,2,1,6,1,2,1,18,2,7,37.5,22.5,37.5,22.5,15,0,0,0,69,21.63,3,1,2,3,9
2570,1,24,2,9,2,3,4,1,2,3,12,2,8,40,40,40,40,0,0,0,0,25,19.23,3,1,1,1,1
2572,1,35,5,8,1,1,4,1,2,3,6,3,13,40,40,40,40,0,0,0,0,69,28.85,3,1,2,4,3
2574,1,35,0,6,1,1,3,1,1,3,18,3,13,35,35,35,35,0,0,0,0,240,38.46,1,1,2,3,3
2581,1,47,0,9,1,1,2,1,2,3,17,4,18,40,40,40,40,0,0,0,0,17,17.25,1,1,1,3,2
2582,1,13,0,10,1,1,4,1,2,3,11,3,13,40,60,40,60,0,20,0,20,240,50,1,1,2,4,2
2583,1,59,9,3,1,6,4,1,2,1,14,3,13,37.5,40,37.5,40,0,2.5,0,2.5,17,47.18,3,1,3,4,1
2584,1,24,0,5,2,6,5,1,1,3,17,4,15,35,35,35,35,0,0,0,0,179,50.39,1,1,3,4,1
2586,1,24,1,8,2,4,2,1,2,3,19,1,3,40,40,40,40,0,0,0,0,72,22,3,1,1,4,1
2590,1,35,0,8,1,1,4,1,2,3,8,1,4,40,48,40,48,0,8,0,8,38,34,3,1,2,2,3
2599,1,10,0,6,1,1,4,1,1,3,11,8,37,40,49,40,49,10,19,0,19,160,32,1,1,4,4,3
2604,1,46,6,7,1,1,4,1,2,2,12,3,13,40,40,40,40,0,0,0,0,4,26.6,3,1,4,4,3
2608,1,24,0,6,1,2,4,1,2,3,9,8,35,40,24,40,24,16,0,0,0,148,42,3,1,2,2,3
2609,1,24,2,4,1,6,4,1,1,1,17,7,34,30,30,30,30,8,0,0,0,24,21.58,1,1,4,4,1
2615,1,24,2,9,1,1,4,1,1,3,11,8,36,42.5,42.5,42.5,42.5,0,0,0,0,135,27.06,1,1,4,4,2
2616,1,10,0,8,2,1,5,1,1,3,17,4,16,37.5,37.5,37.5,37.5,0,0,0,0,240,44.62,1,1,2,4,4
2617,1,10,0,5,1,1,6,1,2,3,7,10,41,50,50,50,50,0,0,0,0,55,46.15,3,1,2,2,3
2618,1,48,7,3,1,6,4,1,2,3,15,7,33,32,32,32,32,0,0,0,0,65,19.1,3,1,4,4,18
2619,1,48,8,5,1,1,4,1,2,3,6,8,35,44,44,44,44,0,0,0,0,11,35,3,1,2,2,3
2621,1,11,0,3,2,2,4,1,2,3,17,5,24,40,40,40,40,0,0,0,0,7,19,3,1,1,1,9
2624,1,24,0,5,2,1,4,1,2,3,19,7,34,38,38,38,38,0,0,0,0,4,18,3,3,1,4,1
2628,1,48,0,9,1,1,6,1,1,2,16,5,20,40,40,40,40,0,0,0,0,109,23.08,2,3,4,4,3
2629,1,46,6,10,2,2,1,1,1,3,17,7,34,40,40,40,40,0,0,0,0,131,18,1,1,2,2,8
2630,1,48,7,3,1,6,4,1,2,3,9,7,33,40,58,40,58,0,0,18,18,29,60.58,3,1,1,4,1
2631,1,35,0,11,1,4,4,1,2,3,7,8,35,40,32,40,32,8,0,0,0,240,44.44,1,1,4,4,18
2635,1,24,1,7,2,6,5,1,2,3,17,5,24,35,35,35,35,0,0,0,0,15,24,3,3,2,2,1
2640,1,13,0,11,1,1,4,1,2,3,4,8,35,42,24,42,24,0,0,0,0,80,50,1,1,3,3,2
2641,1,59,0,3,2,1,4,1,2,1,19,7,31,40,40,40,40,0,0,0,0,23,38.46,3,1,1,1,18
2654,1,24,2,10,1,6,1,1,2,3,7,10,42,40,40,40,40,0,0,0,0,217,17.76,3,1,2,3,1
2656,1,35,4,5,2,6,4,1,2,3,10,7,31,40,40,40,40,0,0,0,0,31,25,3,1,1,4,1
2658,1,46,6,6,2,1,5,1,2,3,8,10,41,35,28,35,28,7,0,0,0,27,28,3,1,1,1,9
2663,1,13,0,5,1,6,2,1,2,3,15,7,34,30,40,30,40,0,0,0,0,86,16.25,3,1,1,1,1
2665,1,35,4,4,1,1,5,1,2,1,14,3,11,40,40,40,40,0,0,0,0,7,52.88,3,1,3,4,6
2670,1,10,0,4,2,1,6,1,2,3,6,1,2,40,46.5,40,46.5,0,0,6.5,6.5,51,43.27,3,1,3,4,2
2672,1,35,4,7,1,6,5,1,2,3,12,2,7,40,16,40,16,24,0,0,0,240,61.54,3,1,4,4,1
2673,1,48,8,8,2,5,2,2,2,3,8,2,9,40,36,42.5,38.5,4,0,0,0,72,20,3,1,3,3,2
2674,1,35,0,3,1,6,4,1,2,1,19,7,34,30,30,30,30,0,0,0,0,10,16,3,1,1,4,18
2676,1,24,0,6,2,1,6,1,1,2,21,5,22,40,43,40,43,0,0,3,3,38,55.29,1,1,4,4,3
2677,1,24,2,2,1,6,2,1,2,3,8,7,33,40,40,40,40,0,0,0,0,46,17,3,1,1,1,18
2679,1,48,0,4,1,1,2,1,2,3,18,8,35,40,40,40,40,0,0,0,0,141,40,1,1,1,4,3
2680,1,35,0,4,2,6,4,1,2,1,10,3,11,37.5,37.5,37.5,37.5,0,0,0,0,111,46,3,1,4,4,18
2681,1,59,9,4,1,6,4,2,1,2,17,4,17,40,40,48,48,0,0,0,0,55,33,1,1,3,4,18
2682,1,59,9,7,2,5,4,2,2,2,12,5,21,37.5,37.5,60.5,60.5,0,0,0,0,60,30,3,1,1,1,14
2686,1,59,0,8,2,5,4,2,2,3,17,4,18,40,8,80,16,32,0,0,0,185,28.7,1,4,3,3,15
2692,1,13,0,6,1,2,3,1,2,3,10,8,38,40,48,40,48,0,8,0,8,53,20,3,1,1,2,3
2694,1,59,0,4,1,2,4,1,2,3,8,8,35,40,40,40,40,0,0,0,0,35,47,1,1,3,4,3
2695,1,35,5,3,1,2,5,1,2,3,12,3,11,37.5,37.5,37.5,37.5,0,0,0,0,38,48.72,3,1,4,4,2
2696,1,47,0,9,2,5,4,1,1,3,17,4,14,40,40,40,40,0,0,0,0,240,43.27,1,1,4,4,15
2697,1,12,0,5,2,1,4,1,1,3,17,4,18,36,36,36,36,0,0,0,0,91,25.7,1,1,2,2,3
2698,1,24,2,8,2,1,5,1,2,2,9,2,7,37.5,37.5,37.5,37.5,0,0,0,0,42,26.67,3,1,2,3,18
2699,1,12,0,6,1,1,4,1,2,3,9,8,38,30,40,30,40,0,0,0,0,50,22,3,1,1,1,3
2700,1,47,0,6,2,5,4,1,1,3,16,2,8,33,33,33,33,0,0,0,0,32,28,1,1,2,4,14
2702,1,35,0,5,1,6,4,1,1,3,17,2,8,35,35,35,35,0,0,0,0,123,29.45,3,1,4,4,1
2708,1,35,0,9,1,2,4,1,2,3,8,1,4,40,55,40,55,0,0,15,15,102,22.6,3,1,3,4,18
2712,1,13,0,7,2,6,4,1,2,3,11,2,7,44,44,44,44,0,0,0,0,240,30,3,1,1,1,18
2715,1,59,0,8,2,2,4,1,1,3,17,4,18,37.5,39.3,37.5,39.3,0,1.8,0,1.8,206,28.42,1,1,3,4,2
2716,1,35,3,4,1,2,5,1,2,3,12,3,11,37.5,37.5,37.5,37.5,0,0,0,0,95,66.67,3,1,2,2,2
2721,1,48,0,4,1,2,4,1,2,3,4,9,39,84,84,84,84,0,0,0,0,71,66.7,3,1,4,4,6
2722,1,59,0,4,2,1,5,1,1,2,17,5,21,37.5,13.5,37.5,13.5,24,0,0,0,9,32,1,1,1,4,3
2724,1,35,4,8,1,1,6,1,1,2,16,5,20,35,35,35,35,0,0,0,0,240,111.39,1,1,4,4,3
2726,1,24,2,5,2,2,3,1,2,3,12,2,5,37.5,37.5,37.5,37.5,0,0,0,0,154,33.78,3,1,2,4,2
2728,1,35,0,9,2,1,2,1,2,3,11,2,7,40,40,40,40,0,0,0,0,240,30.29,3,1,4,4,8
2730,1,47,0,3,1,6,4,1,2,2,10,8,35,40,40,40,40,0,0,0,0,35,17,3,1,2,2,4
2732,1,48,8,6,2,2,2,1,2,3,12,2,7,40,32,40,32,8,0,0,0,119,24.04,3,1,1,3,2
2735,1,12,0,10,2,5,2,1,1,3,21,3,13,37.5,37.5,37.5,37.5,0,0,0,0,219,24.27,1,1,1,4,1
2737,1,35,4,10,2,5,4,1,2,2,8,2,9,40,40,40,40,0,0,0,0,240,24,3,1,2,2,15
2739,1,47,0,7,2,2,4,1,1,3,17,4,18,40,40,40,40,0,0,0,0,89,24.84,1,1,2,4,3
2742,1,24,0,6,2,2,5,1,2,3,13,2,8,40,16,40,16,24,0,0,0,22,31.25,3,1,1,1,2
2743,1,35,4,3,1,2,4,1,2,1,11,8,36,40,40,40,40,0,0,0,0,38,42,3,3,4,4,2
2750,1,47,0,5,1,6,2,1,1,3,15,8,37,40,31.5,40,31.5,8.5,0,0,0,149,23.11,1,1,1,3,14
2751,1,35,4,6,1,6,2,1,2,2,19,7,33,40,40,40,40,0,0,0,0,148,28.85,2,1,3,4,1
2756,1,10,0,4,2,6,4,1,1,3,2,4,14,35,35.5,35,35.5,0,0,0.5,0.5,150,41.23,1,3,1,4,14
2757,1,24,2,4,1,6,4,1,2,3,19,7,34,40,40,40,40,0,0,0,0,14,22,3,1,2,2,1
2758,1,35,0,9,2,5,6,1,1,2,16,5,20,40,40,40,40,0,0,0,0,240,88.94,1,1,4,4,1
2759,1,24,2,5,1,1,6,1,2,2,7,2,8,37.5,37.5,37.5,37.5,0,0,0,0,26,26.67,3,1,3,4,3
2760,1,24,0,4,2,2,4,1,2,3,12,2,9,37.5,37.5,37.5,37.5,0,0,0,0,11,24,3,3,2,4,3
2764,1,35,0,9,2,1,2,1,1,2,17,7,34,37.5,30,37.5,30,7.5,0,0,0,238,26.5,1,1,4,4,2
2765,1,35,0,3,2,2,4,1,2,3,17,4,18,30,22.5,30,22.5,7.5,0,0,0,65,25.43,1,1,3,3,3
2774,1,48,7,5,2,2,4,2,2,3,10,7,31,40,40,49,50,0,0,0,0,45,25,3,1,1,2,2
2778,1,59,0,6,2,1,3,1,2,3,10,2,9,40,39,40,39,1,0,0,0,75,26.5,3,1,3,4,3
2783,1,35,0,3,2,2,4,1,2,3,14,2,6,40,32,40,32,8,0,0,0,66,34.62,3,1,4,4,2
2784,1,35,0,10,2,6,4,1,2,3,10,4,17,38.5,38.5,38.5,38.5,0,0,0,0,240,19.75,3,1,1,1,1
2789,1,12,0,5,1,1,5,1,2,3,20,1,2,37.5,37.5,37.5,37.5,0,0,0,0,90,76.92,3,1,2,2,3
2791,1,59,0,6,2,1,6,1,1,3,16,5,20,40,40,40,40,0,0,0,0,204,46.63,1,1,2,4,2
2795,1,35,5,7,1,1,5,1,2,3,20,3,11,35,35,35,35,0,0,0,0,5,37.91,3,1,1,4,3
2796,1,48,7,11,2,1,5,2,2,1,17,5,26,60,60,75,75,12,0,0,0,197,22,3,1,1,4,2
2798,1,13,0,8,2,5,2,1,1,3,16,8,36,40,40,40,40,0,0,0,0,191,23.7,1,1,4,4,15
2801,1,35,0,5,2,1,5,1,2,3,14,6,27,40,40,40,40,0,0,0,0,38,37.98,3,1,4,4,3
2808,1,12,0,6,1,1,5,1,2,3,12,3,13,37.5,42.5,37.5,42.5,0,5,0,5,22,41.6,3,1,1,4,3
2813,1,46,6,6,2,2,4,1,2,3,17,1,2,35,10,35,10,32,0,0,0,48,57.69,3,3,2,2,2
2815,1,35,0,9,1,1,6,1,2,3,8,10,41,40,40,40,40,0,0,0,0,30,61.25,3,1,3,3,2
2816,1,35,5,5,1,1,3,1,1,3,21,5,23,42,30,42,30,24,12,0,12,188,54.49,2,1,4,4,3
2820,1,12,0,12,2,5,4,1,1,3,21,2,8,35,35,35,35,0,0,0,0,191,22,1,1,2,4,1
2822,1,48,7,4,1,1,4,1,2,2,20,7,32,50,50,50,50,0,0,0,0,17,23,3,1,1,1,3
2823,1,24,2,6,1,6,4,1,2,3,15,7,33,40,40,40,40,0,0,0,0,194,28.26,1,1,4,4,18
2824,1,47,0,8,2,1,2,1,2,3,14,2,5,37.5,37.5,37.5,37.5,0,0,0,0,31,31.28,3,1,1,3,2
2827,1,13,0,12,2,1,2,1,1,3,16,5,25,35,35,35,35,0,0,0,0,240,24,3,3,1,1,8
2830,1,47,0,6,1,1,2,1,2,3,11,8,36,60,60,60,60,0,0,0,0,158,56.09,1,1,3,4,3
2833,1,24,0,9,2,1,2,1,2,3,19,7,32,40,40,40,40,0,0,0,0,240,20,3,1,1,1,8
2835,1,35,4,8,1,1,4,1,2,3,7,3,13,40,40,40,40,0,0,0,0,147,32.69,3,1,3,4,4
2836,1,46,0,12,2,3,1,1,1,3,17,4,18,35,35,35,35,0,0,0,0,108,15.76,1,1,1,2,1
2838,1,24,0,12,1,5,0,1,2,3,6,8,36,40,40,40,40,0,0,0,0,240,32,3,2,1,1,1
2839,1,35,0,5,1,1,4,1,1,3,16,2,8,40,40,40,40,0,0,0,0,99,33.65,3,1,2,4,5
2841,1,48,0,10,1,2,4,1,2,3,4,8,35,40,40,40,40,0,0,0,0,240,72,1,1,4,4,5
2843,1,24,0,6,1,2,5,1,1,3,16,5,20,32,32,32,32,0,0,0,0,240,55.29,1,1,2,4,3
2844,1,10,0,7,1,1,6,1,2,3,4,3,12,40,40,40,40,0,0,0,0,147,62.5,3,1,4,4,3
2845,1,24,0,6,1,2,6,1,1,3,16,5,20,35,35,35,35,0,0,0,0,19,35.71,1,1,2,4,2
2846,1,24,2,10,1,1,2,1,2,1,20,7,34,30,28,30,28,0,0,0,0,18,14,3,1,2,2,18
2849,1,35,0,9,2,3,4,1,1,3,17,2,8,37.5,37.5,37.5,37.5,0,0,0,0,214,37.85,3,1,4,4,18
2852,1,35,5,5,1,2,4,1,1,3,16,3,13,40,24,40,24,16,0,0,0,80,45,1,1,4,4,2
2855,1,12,0,10,1,1,4,1,1,3,21,3,13,37.5,37.5,37.5,37.5,0,0,0,0,96,46.91,1,1,1,4,2
2856,1,47,0,6,2,1,5,1,2,1,19,7,34,37,42,37,42,0,2,0,2,24,14,3,1,1,1,3
2857,1,35,4,3,2,1,5,1,2,3,12,2,9,37.5,37.5,37.5,37.5,0,0,0,0,29,16.62,3,1,4,4,2
2858,1,12,0,11,2,1,4,1,2,3,17,2,8,30,30,30,30,0,0,0,0,130,22.44,3,1,1,1,2
2861,1,35,4,6,2,1,5,1,1,2,11,8,37,40,40,40,40,0,0,0,0,67,27,1,1,4,4,2
2864,1,35,4,6,2,1,5,1,2,1,14,2,9,37.5,37.5,37.5,37.5,0,0,0,0,15,30.77,3,1,2,3,3
2865,1,24,1,3,2,6,6,1,2,3,14,3,10,35,35,35,35,0,0,0,0,8,14.84,3,3,3,3,1
2870,1,35,0,6,1,1,4,1,2,3,14,1,4,40,40,40,40,0,0,0,0,206,46.5,3,1,3,4,3
2874,1,24,0,8,2,1,4,1,2,3,8,2,7,36,43,36,43,0,2,5,7,240,25.5,3,1,1,1,8
2875,1,10,0,8,1,5,5,1,2,3,10,1,3,40,40,40,40,0,0,0,0,79,52.4,3,1,2,2,1
2877,1,47,0,7,2,1,5,1,1,3,17,4,17,40,44,40,44,0,8,0,8,230,38,1,4,4,4,4
2880,1,35,0,7,2,1,4,1,2,3,18,7,31,67,80,67,80,3,30,3,33,47,20,3,1,2,2,2
2888,1,13,0,7,2,2,4,1,2,3,6,2,9,40,40,40,40,0,0,0,0,140,26.92,3,1,2,4,2
2890,1,35,3,9,2,6,5,1,1,3,21,1,2,37.5,49.5,37.5,49.5,0,10,2,12,240,63.59,1,1,4,4,1
2891,1,47,0,5,2,1,5,1,2,3,12,7,32,40,40,40,40,0,0,0,0,15,62.5,3,1,2,4,3
2892,1,24,0,4,1,2,6,1,2,3,14,1,2,35,35,35,35,0,0,0,0,133,46.7,3,1,1,1,2
2893,1,35,3,8,2,1,4,1,2,2,17,5,24,50,50,50,50,0,0,0,0,117,9.23,3,3,1,2,3
2894,1,35,0,6,1,1,6,2,1,1,16,5,20,40,55,43,58,0,0,5,5,21,60.1,3,4,4,4,6
2897,1,35,0,6,2,6,2,1,2,3,11,8,36,40,40,40,40,0,0,0,0,123,17.5,3,3,2,2,18
2900,1,13,0,9,1,1,5,1,2,3,18,6,27,35,35,35,35,0,0,0,0,240,20,1,1,2,2,18
2901,1,35,0,3,2,2,5,1,2,3,17,5,21,37,29.5,37,29.5,7.5,0,0,0,20,27,1,1,2,4,6
2907,1,24,0,5,1,1,6,1,2,1,15,7,31,40,8,40,8,32,0,0,0,59,25,3,1,3,3,2
2917,1,35,0,9,2,5,6,1,1,2,16,5,20,40,40,40,40,0,0,0,0,240,52.88,1,1,3,4,1
2919,1,35,5,4,2,1,4,1,2,2,14,2,8,37.5,37.5,37.5,37.5,0,0,0,0,19,33.33,3,1,4,4,3
2921,1,35,0,9,1,1,4,1,2,3,17,8,36,37.5,37.5,37.5,37.5,0,0,0,0,115,31.16,1,1,2,4,2
2929,1,59,0,4,2,1,4,1,1,3,16,5,25,38,22,38,22,16,0,0,0,19,38,1,3,2,4,3
2935,1,35,0,8,1,1,2,1,2,3,7,10,42,40,40,40,40,0,0,0,0,147,30.28,1,1,3,4,4
2937,1,24,0,7,2,6,5,1,2,3,9,2,5,40,40,40,40,0,0,0,0,34,45.67,3,1,3,3,14
2938,1,24,2,5,1,6,5,1,2,3,14,6,28,40,39,40,39,1,0,0,0,171,69.71,3,1,4,4,1
2942,1,59,9,2,1,6,2,1,2,3,6,8,38,30,30,30,30,6,0,0,0,14,23,3,1,2,2,17
2943,1,24,0,8,1,2,4,1,1,3,21,3,11,37.5,37.5,37.5,37.5,0,0,0,0,240,54,1,1,4,4,3
2946,1,35,0,5,1,1,4,1,2,3,6,3,13,40,40,40,40,0,0,0,0,235,33.41,3,1,2,4,2
2947,1,59,9,4,2,1,5,1,2,3,14,2,8,45,50,45,50,0,0,5,5,127,51.28,3,1,2,4,2
2950,1,12,0,9,2,1,5,1,2,3,19,7,34,48,45,48,45,0,0,0,0,240,17,3,1,1,4,2
2954,1,46,0,8,2,1,5,1,2,1,19,7,31,40,40,40,40,0,0,0,0,127,11.54,3,1,1,1,3
2955,1,24,1,8,1,2,1,1,2,3,6,8,35,42,36,42,36,0,0,0,0,240,54.95,1,1,4,4,2
2961,1,48,0,2,1,6,6,1,2,3,14,3,12,40,40,40,40,0,0,0,0,8,39.5,3,1,4,4,15
2965,1,12,0,5,1,1,2,1,2,3,10,7,33,40,50,40,50,0,0,10,10,196,40.87,3,1,1,4,6
2967,1,35,0,2,2,1,4,1,2,3,17,6,30,37.5,37.5,37.5,37.5,0,0,0,0,6,19,1,1,3,4,2
2973,1,35,0,9,1,6,2,1,2,3,9,2,7,44,44,44,44,0,0,0,0,48,27,3,1,1,1,1
2980,1,46,6,4,1,2,5,1,2,3,6,8,38,40,32,40,32,8,0,0,0,5,21,1,1,1,2,2
2981,1,59,9,7,1,1,5,1,2,2,6,8,38,40,45,40,45,0,5,0,5,210,34,1,1,2,3,1
2982,1,48,0,7,1,1,2,1,2,3,4,1,4,40,40,40,40,0,0,0,0,240,75,3,1,2,4,3
2984,1,35,0,5,1,1,5,1,1,3,16,5,20,32.5,32.5,32.5,32.5,0,0,0,0,66,46.15,1,3,2,4,3
2989,1,35,4,3,1,6,5,1,2,3,7,8,35,42.5,42.5,42.5,42.5,0,0,0,0,55,37,3,1,1,1,18
2991,1,24,2,9,2,5,5,1,2,2,17,1,3,40,40,40,40,0,0,0,0,16,46.15,3,1,2,4,15
2994,1,35,0,7,1,1,5,1,2,2,14,3,11,40,40,40,40,0,0,0,0,74,77.4,3,1,4,4,4
2997,1,59,9,5,1,1,6,1,2,3,14,3,10,40,40,40,40,0,0,0,0,13,48.75,3,1,2,2,3
2999,1,59,0,3,1,2,4,1,2,3,15,8,36,40,40,40,40,0,0,0,0,8,21.5,3,1,1,4,2
3002,1,48,7,7,1,1,5,1,2,3,4,1,4,50,50,50,50,0,0,0,0,54,57.69,3,1,2,2,3
3003,1,35,4,4,1,6,5,1,2,1,11,1,3,42.5,42.5,42.5,42.5,0,0,0,0,8,147.06,3,1,2,4,1
3004,1,10,0,6,2,1,4,2,2,3,10,7,33,32,32,40,40,0,0,0,0,92,19,3,1,1,1,2
3007,1,48,0,3,2,2,5,1,1,3,17,4,16,30,30,30,30,0,8,0,8,11,41,1,1,3,4,2
3010,1,46,6,5,2,1,5,1,1,2,17,1,2,38.7,33,38.7,33,7.7,0,2,2,35,54.4,3,1,4,4,3
3013,1,13,0,3,2,2,4,1,2,3,20,7,32,38,38,38,38,0,0,0,0,29,14.75,3,1,2,2,3
3016,1,13,0,4,1,6,2,1,2,3,14,3,13,35,35,35,35,0,0,0,0,13,28,1,1,2,2,1
3019,1,11,0,10,1,1,0,1,2,2,20,1,3,40,40.5,40,40.5,0,0,0.5,0.5,17,24.04,3,1,1,1,2
3020,1,13,0,9,2,1,5,1,1,3,21,5,22,37.2,29.8,37.2,29.8,7.4,0,0,0,240,43.94,3,1,1,4,2
3027,1,35,0,6,1,1,3,1,1,3,11,8,37,40,48,40,48,0,0,8,8,234,30.3,1,1,2,4,3
3028,1,35,0,4,1,1,2,1,2,3,7,10,42,53,53,53,53,0,14,0,14,130,29.93,3,1,2,3,6
3029,1,35,0,3,1,2,4,1,2,3,11,8,35,40,40,40,40,0,0,0,0,17,45.19,3,1,2,4,6
3033,1,35,0,10,1,6,4,1,2,3,9,8,36,50,40,50,40,0,0,0,0,57,31.5,3,1,2,2,1
3037,1,47,0,6,2,2,4,1,1,3,16,7,34,40,25,40,25,18,3,0,3,89,22.78,1,1,2,4,3
3038,1,24,1,8,1,6,4,1,2,3,6,8,35,40,40,40,40,0,0,0,0,240,41,1,1,2,2,1
3039,1,24,2,5,1,1,4,1,1,3,21,5,23,40,60,40,60,0,0,0,0,144,52.88,1,1,1,4,6
3041,1,35,4,8,2,1,2,1,2,3,6,2,9,40,40,40,40,0,0,0,0,166,25.24,3,1,2,3,18
3042,1,24,1,7,1,6,4,1,2,3,6,8,35,35,36.5,35,36.5,0,0,0,0,71,42,2,1,1,1,1
3043,1,12,0,4,2,6,5,1,2,3,16,2,8,40,40,40,40,0,0,0,0,59,21.63,3,1,1,1,1
3045,1,24,1,3,1,6,6,1,2,3,12,2,6,40,40,40,40,0,0,0,0,13,28.27,1,1,3,4,1
3051,1,35,0,5,1,6,4,1,2,3,7,1,4,40,40,40,40,0,0,0,0,11,39,3,1,2,2,14
3052,1,12,0,11,1,1,1,1,2,3,6,8,36,45,45,45,45,0,0,0,0,240,32.05,3,1,2,2,2
3054,1,13,0,8,2,2,2,1,1,1,17,7,34,37.5,37.5,37.5,37.5,0,0,0,0,240,24.87,1,1,4,4,8
3055,1,48,7,2,1,6,3,1,1,3,5,3,13,40,40,40,40,0,0,0,0,17,37,2,1,1,4,6
3056,1,24,2,6,1,1,5,1,2,1,14,3,13,37.5,37.5,37.5,37.5,0,0,0,0,30,41.03,3,1,4,4,2
3062,1,10,0,7,2,1,5,1,1,3,21,5,22,37.5,37.5,37.5,37.5,0,0,0,0,240,55.38,3,1,3,4,3
3065,1,35,4,9,2,5,4,1,2,3,17,4,18,30,32,30,32,0,0,0,0,5,18,1,1,2,3,14
3066,1,48,8,3,2,2,6,1,2,3,10,1,3,39,48,39,48,0,0,2,2,57,58,3,1,2,4,2
3067,1,35,4,3,2,1,5,1,2,1,9,7,33,37.5,37.5,37.5,37.5,0,0,0,0,42,41.03,3,1,4,4,8
3070,1,35,0,9,2,1,5,1,1,3,21,5,22,36.5,29.5,36.5,29.5,7,0,0,0,240,37.93,1,3,2,4,2
3073,1,59,9,9,1,1,2,1,2,2,15,8,36,37.5,37.5,37.5,37.5,0,0,0,0,55,28,3,1,1,4,18
3074,1,35,5,3,1,6,4,1,1,3,17,4,18,37.5,37.5,37.5,37.5,0,0,0,0,70,30.47,1,1,3,4,18
3075,1,11,0,3,2,1,2,1,2,3,10,7,31,45,45,45,45,0,0,5,5,30,29.06,3,1,2,4,2
3076,1,35,4,6,2,1,6,1,2,3,9,1,2,40,40,40,40,0,0,0,0,24,38.46,3,1,3,3,1
3077,1,35,5,4,2,1,5,1,2,1,10,2,9,30,30,30,30,0,0,0,0,3,23,3,1,2,2,3
